"","Cong","X","X.1","X.2","State","X.3","Name","Dim1","Dim2","X.4","X.5","X.6","X0.714"
"958",24,5866,23,0,"MICHIGA",555,"LYON",-0.619,-0.042,-31.31646,111,16,0.592
"959",24,747,46,0,"MISSISS",1275,"BLACK",-0.051,-0.545,-180.33209,344,101,0.729
"960",24,9753,46,0,"MISSISS",555,"WALKER",-0.7309,0.3004,-118.86259,376,72,0.775
"961",24,5689,34,0,"MISSOUR",555,"LINN",-0.4392,0.1264,-92.84445,365,40,0.723
"962",24,658,34,0,"MISSOUR",555,"BENTON",-0.4059,-0.1816,-119.51298,368,63,0.735
"963",24,4667,4,0,"NEW HAM",555,"HUBBARD",-0.448,-0.377,-111.31591,362,64,0.729
"964",24,4411,4,0,"NEW HAM",555,"HILL",-0.892,0.186,-41.96876,133,28,0.713
"965",24,7157,4,0,"NEW HAM",555,"PAGE",-0.4454,-0.1618,-67.32357,199,37,0.565
"966",24,9757,12,0,"NEW JER",555,"WALL",-0.287,-0.442,-164.50078,288,87,0.845
"967",24,8752,12,0,"NEW JER",1275,"SOUTHARD",0.6532,0.5004,-53.80985,320,23,0.717
"968",24,10398,13,0,"NEW YOR",555,"WRIGHT",-0.5474,-0.0295,-121.47835,365,63,0.718
"969",24,9172,13,0,"NEW YOR",555,"TALLMADGE",-0.3356,0.6882,-113.24633,342,55,0.722
"970",24,1098,47,0,"NORTH C",555,"BROWN",-0.3229,-0.4329,-102.62788,315,50,0.721
"971",24,5952,47,0,"NORTH C",1275,"MANGUM",0.0019,-0.2468,-50.99958,156,19,0.709
"972",24,9012,47,0,"NORTH C",555,"STRANGE",-0.285,-0.423,-51.18359,149,21,0.753
"973",24,3041,24,0,"OHIO",1275,"EWING",0.567,0.454,-95.16715,335,43,0.532
"974",24,6716,24,0,"OHIO",555,"MORRIS",-0.217,-0.305,-183.58325,291,106,0.656
"975",24,1186,14,0,"PENNSYL",555,"BUCHANAN",-0.3307,-0.0118,-142.16565,337,71,0.678
"976",24,6286,14,0,"PENNSYL",555,"MCKEAN",-0.049,0.855,-62.46552,161,30,0.819
"977",24,5339,5,0,"RHODE I",1275,"KNIGHT",0.4281,0.3879,-57.1744,287,23,0.839
"978",24,7940,5,0,"RHODE I",1275,"ROBBINS",0.4894,0.6514,-56.88586,325,29,0.665
"979",24,7608,48,0,"SOUTH C",44,"PRESTON",0.0269,-0.1605,-122.57171,300,57,0.714
"980",24,1418,48,0,"SOUTH C",44,"CALHOUN",-0.0455,-0.8447,-106.59365,317,44,0.781
"981",24,3865,54,0,"TENNESS",555,"GRUNDY",-0.4228,0.0075,-72.746,295,29,0.591
"982",24,10029,54,0,"TENNESS",1275,"WHITE",-0.12,-0.1849,-205.42599,390,106,0.815
"983",24,9124,6,0,"VERMONT",1275,"SWIFT",0.447,0.233,-73.77403,360,32,0.814
"984",24,7600,6,0,"VERMONT",1275,"PRENTISS",0.5219,0.026,-63.00872,306,28,0.827
"985",24,5597,40,0,"VIRGINI",1275,"LEIGH",0.2767,-0.6254,-35.02102,184,13,0.717
"986",24,7202,40,0,"VIRGINI",555,"PARKER",-0.2933,-0.8166,-29.91728,90,14,0.657
"987",24,7929,40,0,"VIRGINI",555,"RIVES",-0.2162,0.1175,-129.74248,309,63,0.67
"988",25,5275,41,0,"ALABAMA",100,"KING  W. R.",-0.5117,0.0839,-134.61636,336,67,0.726
"989",25,1809,41,0,"ALABAMA",100,"CLAY  C. C.",-0.613,0.18,-113.16604,353,65,0.767
"990",25,3411,42,0,"ARKANSA",100,"FULTON",-0.6979,0.4085,-94.90401,358,41,0.682
"991",25,8373,42,0,"ARKANSA",100,"SEVIER",-0.7785,0.8813,-112.62791,294,50,0.725
"992",25,6931,1,0,"CONNECT",100,"NILES",-0.3897,-0.4098,-116.20535,361,55,0.79
"993",25,8675,1,0,"CONNECT",100,"SMITH  P.",-0.436,-0.635,-75.28395,319,29,0.776
"994",25,527,11,0,"DELAWAR",29,"BAYARD",0.0981,0.2878,-62.73597,247,26,0.728
"995",25,1825,11,0,"DELAWAR",29,"CLAYTON",0.2954,-0.0506,-92.42442,291,42,0.71
"996",25,2284,44,0,"GEORGIA",100,"CUTHBERT",-0.4439,0.0465,-71.61433,209,29,0.455
"997",25,5266,44,0,"GEORGIA",100,"KING  J. P.",-0.226,-0.89,-25.97043,33,12,0.681
"998",25,5837,44,0,"GEORGIA",100,"LUMPKIN",-0.37,-0.398,-95.02497,247,49,0.646
"999",25,10453,21,0,"ILLINOI",100,"YOUNG",-0.6283,0.3571,-147.98634,339,74,0.683
"1000",25,7983,21,0,"ILLINOI",100,"ROBINSON",-1.2997,0.6122,-133.94835,351,74,0.61
"1001",25,9396,22,0,"INDIANA",100,"TIPTON",-0.2086,0.978,-130.14645,263,71,0.583
"1002",25,8674,22,0,"INDIANA",29,"SMITH O. H.",0.0788,-0.0539,-186.41679,345,85,0.822
"1003",25,2181,51,0,"KENTUCK",29,"CRITTENDEN",0.0582,0.8069,-49.20609,251,19,0.79
"1004",25,1810,51,0,"KENTUCK",29,"CLAY  H.",0.2836,0.8163,-67.20744,285,33,0.698
"1005",25,6770,45,0,"LOUISIA",100,"MOUTON",-0.659,0.202,-91.42548,254,47,0.636
"1006",25,6912,45,0,"LOUISIA",100,"NICHOLAS",-0.3493,0.243,-158.70462,351,87,0.602
"1007",25,8109,2,0,"MAINE",100,"RUGGLES",-0.213,0.461,-128.41014,253,78,0.665
"1008",25,10174,2,0,"MAINE",100,"WILLIAMS R.",-0.283,-0.429,-134.16034,329,70,0.847
"1009",25,8779,52,0,"MARYLAN",29,"SPENCE",0.3344,0.7729,-28.6225,172,12,0.821
"1010",25,5194,52,0,"MARYLAN",29,"KENT",0.3762,0.772,-7.51408,38,3,0.834
"1011",25,6427,52,0,"MARYLAN",29,"MERRICK",0,0.7963,-45.26035,250,19,0.778
"1012",25,9903,3,0,"MASSACH",29,"WEBSTER",0.4887,0.8372,-51.60748,206,23,0.821
"1013",25,2394,3,0,"MASSACH",29,"DAVIS",0.6511,0.3304,-54.74075,278,26,0.719
"1014",25,5866,23,0,"MICHIGA",100,"LYON",-0.619,-0.042,-96.34647,292,43,0.676
"1015",25,6977,23,0,"MICHIGA",100,"NORVELL",-0.7459,0.384,-141.58641,361,83,0.766
"1016",25,9753,46,0,"MISSISS",100,"WALKER",-0.6879,0.3355,-55.58058,209,24,0.652
"1017",25,747,46,0,"MISSISS",29,"BLACK",-0.051,-0.545,-23.98142,56,13,0.741
"1018",25,9480,46,0,"MISSISS",100,"TROTTER",-0.623,0.045,-39.87408,133,15,0.727
"1019",25,10181,46,0,"MISSISS",100,"WILLIAMS T.",-0.689,-0.011,-35.10344,110,21,0.699
"1020",25,5689,34,0,"MISSOUR",100,"LINN",-0.604,0.0822,-100.38368,280,53,0.661
"1021",25,658,34,0,"MISSOUR",100,"BENTON",-0.4059,-0.3089,-135.16269,327,83,0.724
"1022",25,7435,4,0,"NEW HAM",100,"PIERCE",-0.383,-0.615,-102.94131,319,46,0.737
"1023",25,4667,4,0,"NEW HAM",100,"HUBBARD",-0.448,-0.377,-111.51706,366,50,0.812
"1024",25,8752,12,0,"NEW JER",29,"SOUTHARD",0.7159,0.4972,-43.01601,207,18,0.643
"1025",25,9757,12,0,"NEW JER",100,"WALL",-0.287,-0.442,-113.14311,256,67,0.759
"1026",25,9172,13,0,"NEW YOR",100,"TALLMADGE",-0.1907,0.3921,-72.85568,264,25,0.748
"1027",25,10398,13,0,"NEW YOR",100,"WRIGHT",-0.4913,-0.2827,-94.49272,326,47,0.648
"1028",25,9012,47,0,"NORTH C",100,"STRANGE",-0.285,-0.423,-117.09699,270,58,0.708
"1029",25,1098,47,0,"NORTH C",100,"BROWN",-0.3136,-0.4347,-92.1258,267,43,0.708
"1030",25,130,24,0,"OHIO",100,"ALLEN",-0.5426,-0.4866,-127.99022,371,73,0.543
"1031",25,6716,24,0,"OHIO",100,"MORRIS",-0.217,-0.305,-127.12917,208,68,0.632
"1032",25,6286,14,0,"PENNSYL",100,"MCKEAN",-0.049,0.855,-95.98979,209,50,0.67
"1033",25,1186,14,0,"PENNSYL",100,"BUCHANAN",-0.3194,-0.1221,-120.68639,301,59,0.782
"1034",25,5339,5,0,"RHODE I",29,"KNIGHT",0.3841,0.388,-63.22498,257,29,0.85
"1035",25,7940,5,0,"RHODE I",29,"ROBBINS",0.4517,0.6432,-40.42462,249,16,0.675
"1036",25,7608,48,0,"SOUTH C",29,"PRESTON",-0.0141,0.0428,-98.3822,250,48,0.674
"1037",25,1418,48,0,"SOUTH C",100,"CALHOUN",-0.1371,-0.6363,-97.72195,248,47,0.585
"1038",25,10029,54,0,"TENNESS",29,"WHITE",-0.11,-0.1844,-180.66322,337,92,0.705
"1039",25,3865,54,0,"TENNESS",100,"GRUNDY",-0.4384,0.0226,-63.58303,182,33,0.682
"1040",25,3304,54,0,"TENNESS",29,"FOSTER",-0.1539,0.4391,-34.09697,89,24,0.816
"1041",25,7600,6,0,"VERMONT",29,"PRENTISS",0.5301,-0.1813,-54.70073,269,25,0.787
"1042",25,9124,6,0,"VERMONT",29,"SWIFT",0.447,0.233,-74.13248,310,34,0.69
"1043",25,7929,40,0,"VIRGINI",100,"RIVES",-0.2187,0.2996,-86.80571,234,48,0.62
"1044",25,7937,40,0,"VIRGINI",100,"ROANE",-0.2,-0.33,-153.67752,321,75,0.69
"1045",26,5275,41,0,"ALABAMA",100,"KING",-0.5252,0.1189,-115.57257,312,64,0.696
"1046",26,1809,41,0,"ALABAMA",100,"CLAY  C.C.",-0.613,0.18,-110.20587,304,58,0.734
"1047",26,3411,42,0,"ARKANSA",100,"FULTON",-0.684,0.3572,-91.02912,295,35,0.726
"1048",26,8373,42,0,"ARKANSA",100,"SEVIER",-0.7439,0.6663,-63.14473,197,29,0.801
"1049",26,8675,1,0,"CONNECT",100,"SMITH  P.",-0.436,-0.635,-44.22413,199,21,0.855
"1050",26,682,1,0,"CONNECT",29,"BETTS",0.3715,-0.5093,-6.89736,44,2,0.899
"1051",26,4768,1,0,"CONNECT",29,"HUNTINGTON",0.337,0.049,-16.16071,152,9,0.789
"1052",26,1825,11,0,"DELAWAR",29,"CLAYTON",0.2293,-0.0533,-62.88869,266,25,0.892
"1053",26,527,11,0,"DELAWAR",29,"BAYARD",0.0646,0.2655,-4.9176,43,2,0.67
"1054",26,5837,44,0,"GEORGIA",100,"LUMPKIN",-0.37,-0.398,-119.38127,298,57,0.678
"1055",26,2284,44,0,"GEORGIA",100,"CUTHBERT",-0.5081,0.1633,-66.55776,171,28,0.655
"1056",26,10453,21,0,"ILLINOI",100,"YOUNG",-0.6283,0.3571,-104.58689,247,52,0.682
"1057",26,7983,21,0,"ILLINOI",100,"ROBINSON",-1.6112,0.6508,-101.48517,265,57,0.703
"1058",26,10005,22,0,"INDIANA",29,"WHITE  A.S.",0.1972,-0.4058,-95.48631,271,53,0.651
"1059",26,8674,22,0,"INDIANA",29,"SMITH  O.H.",0.0788,-0.0539,-128.90602,300,75,0.828
"1060",26,2181,51,0,"KENTUCK",29,"CRITTENDEN",0.0148,0.8092,-34.0642,180,16,0.851
"1061",26,1810,51,0,"KENTUCK",29,"CLAY  H.",0.1504,0.6892,-33.02102,204,12,0.704
"1062",26,6912,45,0,"LOUISIA",100,"NICHOLAS",-0.3493,0.243,-90.89216,259,37,0.741
"1063",26,6770,45,0,"LOUISIA",100,"MOUTON",-0.659,0.202,-63.87658,213,33,0.652
"1064",26,10174,2,0,"MAINE",100,"WILLIAMS",-0.283,-0.429,-108.54163,254,61,0.678
"1065",26,8109,2,0,"MAINE",100,"RUGGLES",-0.213,0.461,-85.1973,219,46,0.859
"1066",26,6427,52,0,"MARYLAN",29,"MERRICK",0,0.7963,-36.98805,244,20,0.891
"1067",26,8779,52,0,"MARYLAN",29,"SPENCE",0.3344,0.7729,-3.4591,30,1,0.933
"1068",26,5209,52,0,"MARYLAN",29,"KERR",0.1582,0.232,-2.01754,29,0,0.84
"1069",26,9903,3,0,"MASSACH",29,"WEBSTER",0.4762,0.8934,-16.25991,93,7,0.806
"1070",26,2394,3,0,"MASSACH",29,"DAVIS",0.6087,0.3083,-42.59307,197,23,0.634
"1071",26,7531,23,0,"MICHIGA",29,"PORTER",0.181,-0.2765,-110.00428,241,60,0.686
"1072",26,6977,23,0,"MICHIGA",100,"NORVELL",-0.7459,0.384,-109.25604,290,57,0.645
"1073",26,9753,46,0,"MISSISS",100,"WALKER",-0.6448,0.3706,-112.00634,255,62,0.614
"1074",26,4309,46,0,"MISSISS",29,"HENDERSON",-0.186,0.247,-123.38626,253,59,0.758
"1075",26,5689,34,0,"MISSOUR",100,"LINN",-0.7688,0.038,-80.19624,290,45,0.744
"1076",26,658,34,0,"MISSOUR",100,"BENTON",-0.4059,-0.4361,-90.12193,305,41,0.756
"1077",26,7435,4,0,"NEW HAM",100,"PIERCE",-0.383,-0.615,-64.59233,231,31,0.75
"1078",26,4667,4,0,"NEW HAM",100,"HUBBARD",-0.448,-0.377,-87.8596,306,42,0.878
"1079",26,8752,12,0,"NEW JER",29,"SOUTHARD",0.7786,0.4939,-22.25176,171,5,0.655
"1080",26,9757,12,0,"NEW JER",100,"WALL",-0.287,-0.442,-87.50612,207,44,0.718
"1081",26,10398,13,0,"NEW YOR",100,"WRIGHT",-0.4353,-0.5359,-93.04562,281,42,0.717
"1082",26,9172,13,0,"NEW YOR",29,"TALLMADGE",-0.0457,0.096,-75.19228,226,47,0.665
"1083",26,1098,47,0,"NORTH C",100,"BROWN",-0.3044,-0.4365,-84.1714,206,41,0.625
"1084",26,9012,47,0,"NORTH C",100,"STRANGE",-0.285,-0.423,-90.11254,192,51,0.8
"1085",26,3739,47,0,"NORTH C",29,"GRAHAM",-0.041,0.404,-14.47812,65,5,0.614
"1086",26,5952,47,0,"NORTH C",29,"MANGUM",-0.0274,-0.0548,-30.72794,63,14,0.812
"1087",26,9177,24,0,"OHIO",100,"TAPPAN",-0.399,-0.86,-62.856,302,27,0.808
"1088",26,130,24,0,"OHIO",100,"ALLEN",-0.5162,-0.606,-65.4876,307,28,0.654
"1089",26,1186,14,0,"PENNSYL",100,"BUCHANAN",-0.3081,-0.2324,-103.11129,243,50,0.683
"1090",26,9061,14,0,"PENNSYL",100,"STURGEON",-0.269,-0.3365,-109.357,287,56,0.779
"1091",26,5339,5,0,"RHODE I",29,"KNIGHT",0.34,0.3881,-50.09741,201,17,0.819
"1092",26,2622,5,0,"RHODE I",29,"DIXON",0.255,-0.057,-55.89727,280,23,0.594
"1093",26,1418,48,0,"SOUTH C",100,"CALHOUN",-0.2288,-0.428,-132.44897,254,77,0.74
"1094",26,7608,48,0,"SOUTH C",29,"PRESTON",-0.0551,0.2461,-68.13071,226,34,0.689
"1095",26,3865,54,0,"TENNESS",100,"GRUNDY",-0.454,0.0377,-73.46831,197,29,0.721
"1096",26,160,54,0,"TENNESS",100,"ANDERSON",-0.4813,0.0395,-78.87802,241,32,0.819
"1097",26,6921,54,0,"TENNESS",100,"NICHOLSON",-0.504,-0.079,-10.79699,54,5,0.77
"1098",26,7600,6,0,"VERMONT",29,"PRENTISS",0.5382,-0.3886,-56.12278,215,26,0.781
"1099",26,7404,6,0,"VERMONT",29,"PHELPS",0.1448,-0.1332,-49.24869,199,22,0.679
"1100",26,7937,40,0,"VIRGINI",100,"ROANE",-0.2,-0.33,-99.69322,258,49,0.821
"1101",26,7929,40,0,"VIRGINI",29,"RIVES",-0.2213,0.4816,-6.31196,32,2,0.847
"1102",27,5275,41,0,"ALABAMA",100,"KING",-0.5387,0.1539,-120.87985,729,55,0.914
"1103",27,1809,41,0,"ALABAMA",100,"CLAY  C.C.",-0.613,0.18,-28.31404,316,12,0.774
"1104",27,334,41,0,"ALABAMA",100,"BAGBY",-0.598,0.083,-92.18513,359,40,0.818
"1105",27,8373,42,0,"ARKANSA",100,"SEVIER",-0.7093,0.4513,-133.42871,663,57,0.854
"1106",27,3411,42,0,"ARKANSA",100,"FULTON",-0.6701,0.3059,-120.43281,761,52,0.902
"1107",27,8675,1,0,"CONNECT",100,"SMITH  P.",-0.436,-0.635,-61.9893,598,24,0.895
"1108",27,4768,1,0,"CONNECT",29,"HUNTINGTON",0.337,0.049,-76.85238,691,37,0.792
"1109",27,527,11,0,"DELAWAR",29,"BAYARD",0.031,0.2432,-146.40166,628,66,0.759
"1110",27,1825,11,0,"DELAWAR",29,"CLAYTON",0.1631,-0.056,-204.8502,744,92,0.726
"1111",27,669,44,0,"GEORGIA",29,"BERRIEN",-0.0705,0.1949,-226.60356,709,110,0.856
"1112",27,2284,44,0,"GEORGIA",100,"CUTHBERT",-0.5724,0.2802,-79.30833,509,36,0.83
"1113",27,10453,21,0,"ILLINOI",100,"YOUNG",-0.6283,0.3571,-126.2714,679,59,0.909
"1114",27,6381,21,0,"ILLINOI",100,"MCROBERTS",-0.7759,-0.1929,-59.91327,627,26,0.763
"1115",27,8674,22,0,"INDIANA",29,"SMITH O.H.",0.0788,-0.0539,-216.18008,801,100,0.802
"1116",27,10005,22,0,"INDIANA",29,"WHITE",0.1972,-0.4058,-154.58647,701,69,0.859
"1117",27,6666,51,0,"KENTUCK",29,"MOREHEAD",0.141,0.18,-103.61137,683,39,0.908
"1118",27,1810,51,0,"KENTUCK",29,"CLAY  H.",0.0171,0.5621,-33.65828,350,11,0.754
"1119",27,2181,51,0,"KENTUCK",29,"CRITTENDEN",-0.0285,0.8114,-96.97312,344,45,0.764
"1120",27,469,45,0,"LOUISIA",29,"BARROW",0.001,0.243,-184.83681,687,75,0.884
"1121",27,6770,45,0,"LOUISIA",100,"MOUTON",-0.659,0.202,-32.22607,261,16,0.831
"1122",27,2004,45,0,"LOUISIA",29,"CONRAD",0.173,0.826,-67.12875,362,32,0.876
"1123",27,3007,2,0,"MAINE",29,"EVANS",0.8108,0.2308,-102.60553,775,54,0.832
"1124",27,10174,2,0,"MAINE",100,"WILLIAMS",-0.283,-0.429,-92.2811,503,34,0.824
"1125",27,6427,52,0,"MARYLAN",29,"MERRICK",0,0.7963,-120.4065,623,60,0.868
"1126",27,5209,52,0,"MARYLAN",29,"KERR",0.1582,0.232,-75.85488,538,33,0.846
"1127",27,1711,3,0,"MASSACH",29,"CHOATE",0.2786,-0.2593,-110.04984,656,50,0.879
"1128",27,513,3,0,"MASSACH",29,"BATES",0.477,-0.271,-97.42023,753,48,0.795
"1129",27,10339,23,0,"MICHIGA",29,"WOODBRIDGE",0.5266,-0.7647,-157.21819,687,79,0.813
"1130",27,7531,23,0,"MICHIGA",29,"PORTER",0.181,-0.2765,-147.71095,714,70,0.779
"1131",27,9753,46,0,"MISSISS",100,"WALKER",-0.6017,0.4057,-173.46312,693,92,0.675
"1132",27,4309,46,0,"MISSISS",29,"HENDERSON",-0.186,0.247,-221.32445,563,107,0.822
"1133",27,5689,34,0,"MISSOUR",100,"LINN",-0.9336,-0.0062,-138.57916,706,69,0.835
"1134",27,658,34,0,"MISSOUR",100,"BENTON",-0.4058,-0.5634,-141.81129,788,72,0.876
"1135",27,10341,4,0,"NEW HAM",100,"WOODBURY",-0.47,-0.2273,-94.58208,714,45,0.922
"1136",27,7435,4,0,"NEW HAM",100,"PIERCE",-0.383,-0.615,-20.93671,259,12,0.81
"1137",27,10103,4,0,"NEW HAM",100,"WILCOX",-0.297,-0.5415,-67.14086,318,33,0.884
"1138",27,6486,12,0,"NEW JER",29,"MILLER",0.2942,0.1349,-93.3418,755,41,0.946
"1139",27,8752,12,0,"NEW JER",29,"SOUTHARD",0.8413,0.4907,-17.62656,317,7,0.865
"1140",27,2441,12,0,"NEW JER",29,"DAYTON",0.187,0.3104,-36.79229,254,17,0.887
"1141",27,10398,13,0,"NEW YOR",100,"WRIGHT",-0.3792,-0.7891,-79.86001,668,37,0.782
"1142",27,9172,13,0,"NEW YOR",29,"TALLMADGE",0.0992,-0.2001,-175.97311,714,87,0.754
"1143",27,5952,47,0,"NORTH C",29,"MANGUM",-0.0566,0.1372,-206.56892,731,94,0.769
"1144",27,3739,47,0,"NORTH C",29,"GRAHAM",-0.041,0.404,-188.72951,719,96,0.872
"1145",27,9177,24,0,"OHIO",100,"TAPPAN",-0.399,-0.86,-96.06794,703,40,0.922
"1146",27,130,24,0,"OHIO",100,"ALLEN",-0.4899,-0.7253,-59.6502,731,21,0.755
"1147",27,1186,14,0,"PENNSYL",100,"BUCHANAN",-0.2969,-0.3427,-185.4407,659,104,0.742
"1148",27,9061,14,0,"PENNSYL",100,"STURGEON",-0.3035,-0.3344,-192.22321,644,108,0.902
"1149",27,8516,5,0,"RHODE I",29,"SIMMONS",0.2816,0.129,-62.70829,607,27,0.921
"1150",27,2622,5,0,"RHODE I",29,"DIXON",0.255,-0.057,-24.16704,294,11,0.827
"1151",27,8805,5,0,"RHODE I",29,"SPRAGUE",0.1805,-0.2161,-62.57756,329,25,0.779
"1152",27,1418,48,0,"SOUTH C",100,"CALHOUN",-0.3204,-0.2196,-156.49399,628,79,0.74
"1153",27,7608,48,0,"SOUTH C",29,"PRESTON",-0.096,0.4494,-162.58778,540,77,0.785
"1154",27,6232,48,0,"SOUTH C",100,"MCDUFFIE",-0.7,0.714,-18.634,77,10,0.906
"1155",27,6921,54,0,"TENNESS",100,"NICHOLSON",-0.504,-0.079,-25.58455,260,10,0.791
"1156",27,7404,6,0,"VERMONT",29,"PHELPS",0.1205,-0.0494,-126.2262,539,60,0.73
"1157",27,2128,6,0,"VERMONT",29,"CRAFTS",0.0571,-0.2506,-114.06902,362,56,0.8
"1158",27,7600,6,0,"VERMONT",29,"PRENTISS",0.5464,-0.5959,-71.7122,322,31,0.743
"1159",27,7929,40,0,"VIRGINI",29,"RIVES",-0.2238,0.6637,-156.67062,528,65,0.781
"1160",27,225,40,0,"VIRGINI",29,"ARCHER",-0.1294,0.9916,-176.627,714,78,0.699
"1161",28,334,41,0,"ALABAMA",100,"BAGBY",-0.598,0.083,-90.97331,254,44,0.727
"1162",28,5275,41,0,"ALABAMA",100,"KING",-0.5522,0.1888,-15.91791,50,8,0.785
"1163",28,5635,41,0,"ALABAMA",100,"LEWIS",-0.78,0.56,-42.34879,175,16,0.773
"1164",28,8373,42,0,"ARKANSA",100,"SEVIER",-0.6747,0.2363,-60.46478,235,26,0.786
"1165",28,3411,42,0,"ARKANSA",100,"FULTON",-0.6561,0.2546,-39.98759,166,19,0.711
"1166",28,263,42,0,"ARKANSA",100,"ASHLEY",-0.5,-0.283,-31.02502,91,15,0.851
"1167",28,4768,1,0,"CONNECT",29,"HUNTINGTON",0.337,0.049,-38.72387,240,16,0.696
"1168",28,6931,1,0,"CONNECT",100,"NILES",-0.3086,-0.5888,-59.88308,165,24,0.795
"1169",28,527,11,0,"DELAWAR",29,"BAYARD",-0.0025,0.2209,-56.52299,247,30,0.652
"1170",28,1825,11,0,"DELAWAR",29,"CLAYTON",0.097,-0.0586,-110.34225,258,55,0.807
"1171",28,1954,44,0,"GEORGIA",100,"COLQUITT",-0.814,0.478,-38.58121,180,12,0.734
"1172",28,669,44,0,"GEORGIA",29,"BERRIEN",-0.1345,0.3618,-72.22411,234,34,0.776
"1173",28,999,21,0,"ILLINOI",100,"BREESE",-0.4799,-0.5859,-63.5548,250,32,0.67
"1174",28,8360,21,0,"ILLINOI",100,"SEMPLE",-0.493,-0.415,-92.10711,230,45,0.636
"1175",28,4041,22,0,"INDIANA",100,"HANNEGAN",-0.442,-0.11,-100.34284,222,49,0.721
"1176",28,10005,22,0,"INDIANA",29,"WHITE",0.1972,-0.4058,-79.71826,244,40,0.837
"1177",28,6666,51,0,"KENTUCK",29,"MOREHEAD",0.141,0.18,-40.85304,229,20,0.81
"1178",28,2181,51,0,"KENTUCK",29,"CRITTENDEN",-0.0719,0.8136,-45.80157,217,19,0.698
"1179",28,4959,45,0,"LOUISIA",29,"JOHNSON",-0.2566,0.4079,-78.83865,219,39,0.768
"1180",28,469,45,0,"LOUISIA",29,"BARROW",0.001,0.243,-67.5284,256,34,0.748
"1181",28,3049,2,0,"MAINE",100,"FAIRFIELD",-0.4276,-0.904,-79.72695,274,36,0.798
"1182",28,3007,2,0,"MAINE",29,"EVANS",0.8108,0.2308,-62.53692,277,37,0.723
"1183",28,7282,52,0,"MARYLAN",29,"PEARCE",-0.0652,0.7098,-57.11415,176,25,0.62
"1184",28,6427,52,0,"MARYLAN",29,"MERRICK",0,0.7963,-95.01162,199,43,0.887
"1185",28,513,3,0,"MASSACH",29,"BATES",0.477,-0.271,-29.26789,243,8,0.846
"1186",28,1711,3,0,"MASSACH",29,"CHOATE",0.2786,-0.2593,-40.91394,244,16,0.791
"1187",28,10339,23,0,"MICHIGA",29,"WOODBRIDGE",0.5266,-0.7647,-60.85432,259,31,0.763
"1188",28,7531,23,0,"MICHIGA",29,"PORTER",0.181,-0.2765,-72.39601,268,33,0.603
"1189",28,4309,46,0,"MISSISS",29,"HENDERSON",-0.186,0.247,-104.19823,206,57,0.718
"1190",28,9753,46,0,"MISSISS",100,"WALKER",-0.5587,0.4408,-63.48014,192,31,0.672
"1191",28,658,34,0,"MISSOUR",100,"BENTON",-0.4058,-0.6906,-88.33273,222,47,0.724
"1192",28,277,34,0,"MISSOUR",100,"ATCHISON",-0.4899,-0.1963,-79.83406,247,32,0.675
"1193",28,10341,4,0,"NEW HAM",100,"WOODBURY",-0.5138,-0.1487,-103.19284,263,55,0.792
"1194",28,278,4,0,"NEW HAM",100,"ATHERTON",-0.508,-0.861,-63.30745,272,31,0.852
"1195",28,6486,12,0,"NEW JER",29,"MILLER",0.2811,0.1847,-41.62395,260,18,0.859
"1196",28,2441,12,0,"NEW JER",29,"DAYTON",0.2156,0.3437,-32.58901,215,18,0.55
"1197",28,9172,13,0,"NEW YOR",29,"TALLMADGE",0.2441,-0.4962,-83.04182,139,37,0.761
"1198",28,10398,13,0,"NEW YOR",100,"WRIGHT",-0.3232,-1.0423,-45.15372,165,20,0.791
"1199",28,2569,13,0,"NEW YOR",100,"DICKINSON",-0.528,-0.566,-21.0458,90,7,0.823
"1200",28,2614,13,0,"NEW YOR",100,"DIX",-0.366,-0.903,-13.9825,72,5,0.709
"1201",28,5952,47,0,"NORTH C",29,"MANGUM",-0.0859,0.3292,-82.94238,241,40,0.646
"1202",28,4250,47,0,"NORTH C",100,"HAYWOOD",-0.7467,0.6652,-112.20708,257,69,0.768
"1203",28,9177,24,0,"OHIO",100,"TAPPAN",-0.399,-0.86,-63.86627,242,27,0.809
"1204",28,130,24,0,"OHIO",100,"ALLEN",-0.4635,-0.8446,-53.2393,251,24,0.69
"1205",28,9061,14,0,"PENNSYL",100,"STURGEON",-0.338,-0.3323,-90.37344,244,49,0.677
"1206",28,1186,14,0,"PENNSYL",100,"BUCHANAN",-0.2856,-0.453,-94.88186,243,53,0.835
"1207",28,8516,5,0,"RHODE I",29,"SIMMONS",0.2179,-0.0147,-39.9084,222,23,0.812
"1208",28,3335,5,0,"RHODE I",403,"FRANCIS",0.256,-0.335,-51.28785,246,21,0.701
"1209",28,4696,48,0,"SOUTH C",100,"HUGER",-0.639,0.765,-90.4215,255,48,0.72
"1210",28,6232,48,0,"SOUTH C",100,"MCDUFFIE",-0.7,0.714,-61.85831,188,30,0.793
"1211",28,4893,54,0,"TENNESS",29,"JARNAGIN",0.156,-0.312,-58.93781,254,30,0.782
"1212",28,3304,54,0,"TENNESS",29,"FOSTER E.H.",-0.1539,0.4391,-40.85543,166,16,0.845
"1213",28,9570,6,0,"VERMONT",29,"UPHAM",0.2764,0.0603,-36.96205,220,18,0.681
"1214",28,7404,6,0,"VERMONT",29,"PHELPS",0.0961,0.0344,-81.49671,212,42,0.78
"1215",28,225,40,0,"VIRGINI",29,"ARCHER",-0.1294,0.9916,-56.44742,227,24,0.779
